cell,dates,nums_cr,pages_table_start,line_order,title
"FICHE D OBSERVATION 6 SOJA SUR PLAN ETDE LOT 7 
Plans de réservations 
Les plans de planchers hauts du BET SICRE ne sont plus d’actualité ; des modifications ont été effectuées sur les plans architecte qui n’ont 
pas été prises en compte sur les plans structure (ex : la poutre entre les 2 halls bassins en RdJ, locaux produits) Concernant les réseaux 
passant dans la gaine technique de l’entrée groupes, aucune réservation n’est à prévoir ; une trémie devra être représentée sur plans 
architecte et reprise sur plan de structure 
Plans de réservations plomberie  
Pour les hauteurs des équipements sanitaires, se référer aux détails archi (138_EAUX_EXE_Détails bassins vestiaires - Mobilier.pdf, sur 
serveur FTP) 
Les descentes EP sont représentées sur les plans architecte, avec diamètres, depuis la toiture jusqu’au rez-de-jardin. Le plan SOJA « PB 04-
EP_rdj_indC » représente le réseau cheminant en rez-de-jardin ou sous dalle jusqu’à la sortie du bâtiment, reprenant aussi les diamètres 
des descentes. 
Comme indiqué sur les plans architecte, toutes les tuyauteries des locaux accessibles au public doivent être encastrées. Les réseaux 
d’évacuation des lavabos, lave-mains, vasques et urinoirs sont à prévoir en saignée dans les voiles. 
Plan de réservations RDJ PAC-7-TZ-RDJ-PLA-010 IND B 17.06.2011 
Réservation annotée n°004 : Le siphon apparaît dans la poutre avec le plan structure (qui n’est plus d’actualité), mais par rapport au 
dernier plan RdJ archi, avec poutre recalée, le siphon plombe bien 
Réservation annotée n°007 : Cette réservation n’est pas à prévoir, le réseau EU passe sous la poutre 
Réservation annotée n°012 : Cette réservation n’est pas à prévoir. Il s’agit d’un réseau EU pour le trop plein de la cuve d’ultrafiltration, 
donc cheminant en gravitaire de la cuve jusqu’au regard. La hauteur du trop plein n’étant pas précisée sur votre fiche technique, nous vous 
laissons fixer les altimétries selon des données complémentaires concernant  vos fournitures. 
Réservations annotées n°016, 017 et 018 + 55, 56 et 57 : Pas de réservation à prévoir car absence de retombées L232, L229 et PV 
Réservations annotées n°022, 023 et 024 : Pas de réservation à prévoir car absence de retombées PV205 et PV206 
Réservation annotée n°025 : Pas de réservation à prévoir car absence de retombée PV208 
Réservations annotées n°025 et 027 : Pas de réservation à prévoir car absence de retombée PV204 
Réservation annotée n°026 : Réservation à supprimer. La poutre située à cet endroit a été modifiée et a maintenant une arase inférieure de 
+18.70 ngf. 
Réservation annotée n°028 : Réservation à supprimer. La poutre située à cet endroit a été modifiée et a maintenant une arase inférieure de 
+18.70 ngf. A cet endroit, le fil d’eau du réseau EU est à une arase 
inférieure de +18.36 ngf, donc sous la poutre. 
Réservation annotée n°029 : fil d’eau descendu à +18.25 sur plan SOJA « PB01-rdj_indF » 
Réservation annotée n°049 : Réservation à recaler car absence de retombées PV204 
Réservation annotée n°050 : Arase à recaler en fonction du plan SOJA « PB 01-rdj_indE », l’altimétrie du réseau a été modifiée 
Réservations annotées n°053 et 054 : Le réseau EFwc vers l’étage ayant été supprimé, les réservations 
peuvent être redimensionnées 
Réservation annotée n°058 : Réservation à retirer suite à la suppression du réseau EFwc vers l’étage 
Réservations annotées n°061 et 62 : Pas de réservation à prévoir car absence de retombée PV205 et PV206 
Réservation annotée n°063 : Pas de réservation à prévoir car absence de retombée PV208 
Réservation annotée n°067 : Réservation à recaler car absence de retombée PV204 
Réservation annotée n°068 : Pas de réservation à prévoir car absence de retombée PV204 
Réservation annotée n°069 : Passage du réseau EF sous poutre sur plan SOJA « PB01-rdj_indF », donc réservation à supprimer 
Réservations annotées n°073, 074, 075, 076, 077 : Pas de réservation à prévoir car passage du réseau EF sous poutre 
Réservation annotée n°082 : Pas de réservation à prévoir car absence de retombée PV201 
Réservation annotée n°153 : siphon déplacé sur plan SOJA « PB01-rdj_indF », réservation à recaler 
Réservation annotée n°167 : Cette réservation n’est pas indispensable, les réseaux des 2 sanitaires peuvent être repris dans une même 
réservation (voir plans SOJA « PB 01-rdj_indE » et « PB 02-rdc_indB » diffusés le 17.06.2011) 
Réservation annotée n°198 : Concernant le réseau EV, le fil d’eau a été descendu à +18.40 sur le plan SOJA « PB 01-rdj_indE » 
Réservation annotée n°203 : Le siphon apparaît dans la poutre avec le plan structure (qui n’est plus d’actualité), mais par rapport au 
dernier plan RdJ archi, avec poutre recalée, le siphon plombe bien 
Réservation annotée n°246 : Pourquoi demandez vous à descendre le fil d’eau à +18.47 ? 
Réservation annotée n°273 : Siphon déplacé sur derniers plans archi, réservationà recaler 
Des réservations EU / EV semblent trop basses par rapport aux fils d’eau et pentes indiqués (001, 002, 003, 014, 15, 032, 044,…) A vérifier 
Les réservations en parois des locaux produits ne sont pas représentées 
Réservations manquantes : 
- alimentations robinets de puisage entre VS et local tri sélectif 
- évacuation des pédiluves et alimentation de la douche 
- alimentation douches depuis gaine de rejet maçonnée suivant plan SOJA « PB01- rdj_indF » 
2 réservations différentes sont annotées « n°25 », dans la gaine de rejet d’air vicié maçonnée 
Remarque suite entretien téléphonique avec M. Derenaucourt : 
Concernant les réseaux EU en rez-de jardin, vous avez demandé à ce que le réseau partant de la station de relevage rejoigne le réseau EU du 
bâtiment. 
Nous ne validons pas ce principe car nous préférons éviter de mélanger les EU des eaux de plages avec les EU du reste du bâtiment pour 
limiter des problèmes olfactifs éventuels. 
Les altimétries manquantes pour les réseaux d’alimentation ont été ajoutées sur le plan SOJA « PB01-rdj_indF » ",['07-07-2011'],[16],[191],69,Lot 7 – PLOMBERIE SANITAIRES
Faire travaux rebouchages autour des traversées de réseaux ,['25-07-2013'],"[78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[708, 721, 734, 749, 764, 778, 792, 807, 822, 837, 852, 867, 880, 893]",53,Lot 7 – PLOMBERIE SANITAIRES
"Fiabiliser la tenue des WC suspendus, les cadres hauts ne sont pas rigide ",['31-08-2012'],[46],[402],33,Lot 7 – PLOMBERIE SANITAIRES
Fournir PV désinfection des réseaux ,['14-11-2013'],"[90, 91]","[880, 893]",16,Lot 7 – PLOMBERIE SANITAIRES
Fournir au BC attestation de mise en œuvre des calfeutrements ,['26-09-2013'],"[84, 85, 86, 87, 88, 89, 90, 91]","[792, 807, 822, 837, 852, 867, 880, 893]",12,Lot 7 – PLOMBERIE SANITAIRES
Fournir moins value suppression des extincteurs ,['26-09-2013'],"[84, 85]","[792, 807]",16,Lot 7 – PLOMBERIE SANITAIRES
Hauteurs pomme des douches 215CM arase inf ,['26-04-2012'],[39],[376],50,Lot 7 – PLOMBERIE SANITAIRES
Hivernage à prévoir sur la douche pédiluve extérieur ,['23-02-2012'],"[32, 39, 46]","[362, 376, 402]",32,Lot 7 – PLOMBERIE SANITAIRES
Indiquer des côtes minimum de réservation pour l’arrivée des réseaux de forage dans le local. ,['09-06-2011'],"[12, 13]","[139, 156]",45,Lot 7 – PLOMBERIE SANITAIRES
Isoler EU dans local vélo ,['26-09-2013'],"[84, 85, 86, 87, 88, 89, 90, 91]","[792, 807, 822, 837, 852, 867, 880, 893]",14,Lot 7 – PLOMBERIE SANITAIRES
La MO nous confirme qu’elle ne souhaite pas de porte savon dans zone douche : présenter moins value ,['25-07-2013'],"[78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[708, 721, 734, 749, 764, 778, 792, 807, 822, 837, 852, 867, 880, 893]",49,Lot 7 – PLOMBERIE SANITAIRES
Le siphon pour l’évacuation de la batterie de récupération sera déplacé suivant votre plan. ,['09-06-2011'],"[12, 13]","[139, 156]",55,Lot 7 – PLOMBERIE SANITAIRES
"Les réservations du lot « Traitement d’eau » ne sont pas représentées. 
Réservations à prévoir pour l’alimentation des pédiluves. ",['09-06-2011'],"[12, 13]","[139, 156]",31,Lot 7 – PLOMBERIE SANITAIRES
"Local F5, isolation DEP à faire ",['14-03-2013'],"[68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81]","[546, 561, 580, 597, 614, 632, 648, 665, 682, 695, 708, 721, 734, 749]",26,Lot 7 – PLOMBERIE SANITAIRES
"Lors de la pose des coffrets ECS et PC vous veillerez à mettre en œuvre des coffrets de protection des nourrices à une altimétrie de +10cm du niveau 
+-0.00, afin de mettre en œuvre un socle ",['16-11-2011'],"[28, 29, 30, 31, 32, 39]","[316, 327, 337, 350, 362, 376]",9,Lot 7 – PLOMBERIE SANITAIRES
"Mettre en œuvre l’ensemble des DEP intérieures, en relation avec STEREC 
LE 20/12/12 : FAIT A 100% ",['18-10-2012'],"[59, 60]","[432, 449]",15,Lot 7 – PLOMBERIE SANITAIRES
Nettoyage de vos zones de travail ,['31-08-2012'],[46],[402],35,Lot 7 – PLOMBERIE SANITAIRES
"Nous validons le modèle de douche proposée, douche à encastrer, fournir fiche au BC ",['19-04-2012'],[39],[376],24,Lot 7 – PLOMBERIE SANITAIRES
"Nous vous demandons de bien vouloir prendre contact avec votre fournisseur pour reprise des WC PMR de 70cm pour remplacement par des 
cuvettes en 50cm ",['20-12-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81]","[432, 449, 463, 477, 491, 505, 519, 533, 546, 561, 580, 597, 614, 632, 648, 665, 682, 695, 708, 721, 734, 749]",29,Lot 7 – PLOMBERIE SANITAIRES
"OBSERVATIONS 7 SOJA SUR PLAN ETDE LOT 7 ET 8  
Plan de réservations sous dalle PAC-7-TZ-SSD-PLA-001 B 11.07.2011 
Les avaloirs des locaux techniques sont au lot gros œuvre, il n’y a donc pas de réservation à prévoir en sol. Le réseau EU sera raccordé sur le 
côté de l’avaloir (voir fiche d’observation n°4 du 14.06.2011) 
Les réservations du lot « Traitement d’eau » ne sont pas représentées. 
Réservations à prévoir pour l’alimentation des pédiluves (voir fiche d’observation n°4 du 14.06.2011) 
Le siphon en attente au milieu du local PAC est à supprimer. En effet, un siphon a été recalé à proximité de la porte sur les derniers plans 
archi (voir fiche d’observation n°4 du 14.06.2011) 
Dans la gaine d’air vicié, vous ajoutez un siphon supplémentaire à proximité de la batterie de récupération (resa n°024). Celui se trouvant 
plus loin (resa n°006) est donc à supprimer (voir fiche d’observation n°4 du 14.06.2011) 
Le siphon de sol de la cour anglaise (resa n°012) est à supprimer. En effet, il a été retiré sur les plans archi 
Réservations n°006 (AEP) : Voir avec le BET SICRE si cette réservation est nécessaire. Sur leur plan de fondations, la longrine ferait  0.70 m 
ht, soit AI = +16.11 ngf ; mais il est aussi annoté sf = -3.49, soit AI = +15.81 ngf. L’arase est donc à vérifier. 
Réservations n°007 (AEP) : Réservation à supprimer. L’AI de la longrine est à +16.21 ngf 
Réservation manquante pour l’arrivée des réseaux AEP 
Le plan de fondations du BET SICRE n’a pas encore été actualisé suivant les derniers plans fournis, mais il conviendrait de figer les 
réservations en longrines et de les valider rapidement pour ne pas perturber le déroulement du chantier. 
Concernant le cheminement des fourreaux électriques pour la PAC, voir le schéma SOJA « SCH PAC » disponible sur le serveur FTP 
Remarque complémentaire 
Nous sommes toujours dans l’attente des fiches techniques de vos équipements, ceux-ci devant être validés par les architectes concernant 
l’esthétique et par nos soins pour les performances techniques. ",['07-07-2011'],[16],[191],106,Lot 7 – PLOMBERIE SANITAIRES
"OBSERVATIONS 8 SOJA SUR PLAN ETDE LOT 7 
Plans de réservations 
Remarques générales : 
Les plans de planchers hauts du BET SICRE ne sont plus d’actualité ; des modifications ont été effectuées sur les plans architecte qui n’ont 
pas été prises en compte sur les plans structure (ex : la poutre entre les 2 halls bassins en RdJ, locaux produits) 
Les remarques de la fiche d’observations n°6 n’ont pas toutes été prises en compte ; veuillez vous y conformer ou, en cas de désaccord ou 
d’incompréhension, annoter vos remarques. 
Les naissances des EP sont à la charge du lot Couverture. Les descentes EP extérieures sont à la charge du lot Gros Œuvre, y compris 
pénétrations dans le bâtiment. Le lot plomberie les reprend à l’intérieur. 
L’architecte ne souhaite pas de pénétration en toiture pour les ventilations primaires, nous plaçons donc des aérateurs à membrane. 
Il est clairement précisé dans les pièces du marché qu’aucune canalisation ne doit être apparente dans les locaux recevant du public. Voir 
plans et détails architecte 
PAC-7-TZ-RDJ-PLA-010 C Plan de réservations RDJ 11.07.2011 
Réservation annotée n°004 : Le siphon apparaît dans la poutre avec le plan structure (qui n’est plus d’actualité), mais par rapport au 
dernier plan RdJ archi, avec poutre recalée, le siphon plombe bien. (voir fiche d’observation n°6 du 07.07.2011) 
Réservation annotée n°098 (anciennement n°025) : Pas de réservation à prévoir car absence de retombée PV208 (voir fiche d’observation 
n°6 du 07.07.2011) 
Réservation annotée n°026 : Réservation à supprimer. La poutre située à cet endroit a été modifiée et a maintenant une arase inférieure de 
+18.70 ngf. En abaissant le fil d’eau de départ à +18.60 ngf, le problème ne se pose plus. 
Réservation annotée n°028 : Réservation à supprimer. La poutre située à cet endroit a été modifiée et a maintenant une arase inférieure de 
+18.70 ngf. A cet endroit, le fil d’eau du réseau EU est à une arase inférieure de +18.36 ngf, donc sous la poutre. (voir fiche d’observation n°6 
du 07.07.2011) 
Réservation annotée n°029 : fil d’eau descendu à +18.25 sur plan SOJA « PB01-rdj_indF » (voir fiche d’observation n°6 du 07.07.2011) 
Réservation annotée n°058 (anciennement n°069) : Passage du réseau EF sous poutre sur plan SOJA « PB01-rdj_indF », donc réservation à 
supprimer (voir fiche d’observation n°6 du 07.07.2011) 
Réservation annotée n°153 : siphon déplacé sur plan SOJA « PB01-rdj_indF », réservation à recaler (voir fiche d’observation n°6 du 
07.07.2011). Remarque faite auprès de l’architecte pour modification 
Réservation annotée n°198 : Concernant le réseau EV, le fil d’eau a été descendu à +18.40 sur le plan SOJA « PB 01-rdj_indE » (voir fiche 
d’observation n°6 du 07.07.2011) 
Réservation annotée n°203 : Le siphon apparaît dans la poutre avec le plan structure (qui n’est plus d’actualité), mais par rapport au 
dernier plan RdJ archi, avec poutre recalée, le siphon plombe bien (voir fiche d’observation n°6 du 07.07.2011) 
Les réservations en parois des locaux produits ne sont pas représentées (voir fiche d’observation n°6 du 07.07.2011) 
Réservation annotée n°019 : Pas de réservation à prévoir car passage du réseau EU sous poutre 
Réservations annotées n°093, 094, 095, 096 : Une seule réservation suivant plan SOJA « PB01-rdj_indF » 
Les altimétries manquantes pour les réseaux d’alimentation ont été ajoutées sur le plan SOJA « PB01- rdj_indF » (voir fiche d’observation 
n°6 du 07.07.2011) 
Plan de réservations RDC PAC-7-TZ-RDC-PLA-020 C 11.07.2011 
La réservation EV annotée n°004 semble trop basse par rapport au fils d’eau indiqué. A vérifier (voir fiche d’observation n°6 du 07.07.2011) 
Indiquer les réservations pour les encastrements de coffrets inox des robinets de puisage dans les zones accessibles au public (voir fiche 
d’observation n°6 du 07.07.2011) 
Réservations manquantes :  
- alimentations et évacuations lave-mains et urinoirs, WC public A5 (voir fiche d’observation n°6 du 07.07.2011) 
- saignée pour la douche PMR, zone douches D7 
Plan de réservations ETAGE PAC-7-TZ-ET-PLA-030 C 11.07.2011 
Recaler les réservations suivant le dernier plan SOJA « PB 03-et_indB » diffusé le 28.06.2011 (voir fiche d’observation n°6 du 07.07.2011) 
Remarque complémentaire 
Nous sommes toujours dans l’attente des fiches techniques de vos équipements, ceux-ci devant être validés par les architectes concernant 
l’esthétique et par nos soins pour les performances techniques. ",['07-07-2011'],[16],[191],155,Lot 7 – PLOMBERIE SANITAIRES
"PAC à fournir sur les bâtis supports WC, coupe et élévation pour synthèse avec le lot cabine ",['15-09-2011'],"[21, 22]","[253, 263]",13,Lot 7 – PLOMBERIE SANITAIRES
"PAC à fournir sur les bâtis supports WC, coupe et élévation pour synthèse avec le lot cabine 
Transmettre PAC sur les incorporations des évacuations dans les voiles BA, en effet suite au point fait ce jour en présence du BC vous devez revoir 
votre système de mise en oeuvre ",['15-09-2011'],[23],[275],15,Lot 7 – PLOMBERIE SANITAIRES
POINT ET REPONSE SOJA CI-DESSUS ET CI DESSOUS ,['09-06-2011'],"[12, 13]","[139, 156]",25,Lot 7 – PLOMBERIE SANITAIRES
Page 8 sur 12 ,['01-12-2011'],[46],[402],10,Lot 7 – PLOMBERIE SANITAIRES
Page 9 sur 16 ,['14-03-2013'],[74],[648],33,Lot 7 – PLOMBERIE SANITAIRES
Plan de réservation RDJ Lot09 Plan N°10 Indice A ,['16-06-2011'],"[13, 14]","[156, 168]",45,Lot 7 – PLOMBERIE SANITAIRES
"Plan de réservations RDC PAC-7-TZ-RDC-PLA-020 IND B 
La réservation EV annotée n°004 semble trop basse par rapport au fils d’eau indiqué. A vérifier 
Indiquer les réservations pour les encastrements de coffrets inox des robinets de puisage dans les zones accessibles au public 
Réservations manquantes : alimentations et évacuations lave-mains et urinoirs, WC public A5 
Plan de réservations ETAGE PAC-7-TZ-ET-PLA-030 IND B 
Réservations manquantes :  
- alimentation douche dans le vestiaire personnel E8 
- alimentation du lave-mains dans le vestiaire personnel E9 
Remarque complémentaire  
Nous sommes toujours dans l’attente des fiches techniques de vos équipements, ceux-ci devant être validés par les architectes concernant 
l’esthétique et par nos soins pour les performances techniques. ",['07-07-2011'],[16],[191],81,Lot 7 – PLOMBERIE SANITAIRES
Plan trappes à fournir pour intégration dans les plans PAC de VICTOIRE ,['07-06-2012'],[46],[402],18,Lot 7 – PLOMBERIE SANITAIRES
"Point pédiluves extérieurs : 
Attention à reprendre les réseaux dans les dallages des pédiluves extérieurs, afin de ne pas créer d’intervention trop lourdes, nous pouvons demander à
BAUTERS si des réseaux pour siphon et évacuation peuvent être passés dans les recharges pour façon de pente, voir diamètre 50mm ; à confirmer par
ETDE ",['26-04-2012'],[39],[376],61,Lot 7 – PLOMBERIE SANITAIRES
"Point pédiluves intérieurs :  
• 
les arrivées d’eaux doivent êtres aux centre du pédiluve axée sur le point le plus bas 
• 
La vidange est centrale et au plus prêt des voiles pour ne pas être gênante, tube inox dépassant de 10 cm du niveau d’au 
• 
L’écrémage se fait par les caniveaux en bout de pédiluves ",['26-04-2012'],[39],[376],34,Lot 7 – PLOMBERIE SANITAIRES
